car,reality,children,income,income_type,education,family,house,birth_days,employed_days,mobile,workphone,phone,email,family_size,STATUS
1,1,2,292500.0,0,1,1,1,-13958,-3021,1,0,0,0,4.0,0
1,1,2,292500.0,0,1,1,1,-13958,-3021,1,0,0,0,4.0,0
1,1,2,292500.0,0,1,1,1,-13958,-3021,1,0,0,0,4.0,0
0,1,2,180000.0,4,4,1,1,-13828,-6004,1,1,1,0,4.0,0
0,1,2,180000.0,4,4,1,1,-13828,-6004,1,1,1,0,4.0,0
0,1,2,180000.0,4,4,1,1,-13828,-6004,1,1,1,0,4.0,0
0,1,2,180000.0,4,4,1,1,-13828,-6004,1,1,1,0,4.0,0
1,1,1,157500.0,0,1,1,1,-14474,-2259,1,0,0,1,3.0,0
1,1,1,157500.0,0,1,1,1,-14474,-2259,1,0,0,1,3.0,0
1,1,1,157500.0,0,1,1,1,-14474,-2259,1,0,0,1,3.0,0
0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,3.0,0
0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,3.0,0
0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,3.0,0
0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,3.0,0
0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,3.0,0
0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,1,135000.0,4,1,1,1,-13833,-617,1,0,0,0,3.0,0
0,1,2,67500.0,0,4,1,1,-15140,-3174,1,1,0,1,4.0,0
0,1,2,67500.0,0,4,1,1,-15140,-3174,1,1,0,1,4.0,0
0,1,2,67500.0,0,4,1,1,-15140,-3174,1,1,0,1,4.0,0
0,1,2,67500.0,0,4,1,1,-15140,-3174,1,1,0,1,4.0,0
0,1,2,67500.0,0,4,1,1,-15140,-3174,1,1,0,1,4.0,0
1,1,2,139500.0,4,4,1,1,-17281,-5578,1,1,0,0,4.0,0
0,1,1,180000.0,4,4,1,1,-11050,-921,1,0,0,0,3.0,0
0,1,1,90000.0,4,4,1,1,-17864,-7070,1,0,0,1,3.0,0
0,1,1,90000.0,4,4,1,1,-17864,-7070,1,0,0,1,3.0,0
0,1,1,90000.0,4,4,1,1,-17864,-7070,1,0,0,1,3.0,0
1,1,1,112500.0,4,4,1,1,-14045,-1043,1,0,0,0,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,1
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3.0,0
0,1,1,270000.0,4,4,1,1,-9910,-678,1,0,0,0,3.0,0
0,1,1,360000.0,4,4,1,1,-10556,-1379,1,0,0,0,3.0,0
0,1,1,360000.0,4,4,1,1,-10556,-1379,1,0,0,0,3.0,0
0,1,1,360000.0,4,4,1,1,-10556,-1379,1,0,0,0,3.0,0
0,1,1,360000.0,4,4,1,1,-10556,-1379,1,0,0,0,3.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,4.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,3.0,0
0,1,1,135000.0,0,4,1,1,-13617,-2748,1,0,0,0,3.0,0
1,0,1,270000.0,4,2,1,1,-15053,-3386,1,0,0,0,3.0,0
1,0,1,270000.0,4,2,1,1,-15053,-3386,1,0,0,0,3.0,0
1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4.0,0
1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4.0,0
1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4.0,0
1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4.0,0
1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4.0,0
1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4.0,0
0,1,1,135000.0,4,0,0,1,-17489,-7557,1,0,1,0,3.0,0
0,1,1,135000.0,4,0,0,1,-17489,-7557,1,0,1,0,3.0,0
0,1,1,135000.0,4,0,0,1,-17489,-7557,1,0,1,0,3.0,0
1,1,2,697500.0,0,1,2,1,-14184,-5295,1,0,0,0,3.0,0
1,1,2,697500.0,0,1,2,1,-14184,-5295,1,0,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-17067,-243,1,0,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-17067,-243,1,0,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-17067,-243,1,0,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-17067,-243,1,0,0,0,3.0,0
0,1,1,198000.0,1,4,1,1,-18490,365243,1,0,0,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,3.0,0
0,1,1,112500.0,0,4,1,1,-17935,-363,1,0,1,0,3.0,0
1,1,1,675000.0,4,1,1,1,-16338,-4654,1,1,1,0,3.0,0
1,1,1,675000.0,4,1,1,1,-16338,-4654,1,1,1,0,3.0,0
1,1,1,675000.0,4,1,1,1,-16338,-4654,1,1,1,0,3.0,0
1,1,1,225000.0,4,4,1,1,-13621,-1127,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-13621,-1127,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-13621,-1127,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-13621,-1127,1,0,0,0,3.0,0
1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3.0,0
1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3.0,0
1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3.0,0
1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3.0,0
1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3.0,0
1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3.0,0
0,1,2,112500.0,4,1,0,1,-10881,-122,1,0,0,0,4.0,0
0,1,2,112500.0,4,1,0,1,-10881,-122,1,0,0,0,4.0,0
0,1,1,225000.0,4,1,0,1,-10604,-2374,1,0,0,0,3.0,0
0,1,1,225000.0,4,1,0,1,-10604,-2374,1,0,0,0,3.0,0
0,1,1,67500.0,0,1,1,1,-12450,-1466,1,0,0,0,3.0,0
0,1,1,67500.0,0,1,1,1,-12450,-1466,1,0,0,0,3.0,0
0,1,1,67500.0,0,1,1,1,-12450,-1466,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14512,-4596,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14512,-4596,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14512,-4596,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14512,-4596,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-14512,-4596,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15594,-705,1,0,0,0,3.0,0
0,1,2,135000.0,1,4,1,1,-22087,365243,1,0,0,0,4.0,0
0,1,2,135000.0,1,4,1,1,-22087,365243,1,0,0,0,4.0,0
0,1,2,135000.0,1,4,1,1,-22087,365243,1,0,0,0,4.0,0
1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3.0,0
1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3.0,0
1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3.0,0
1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3.0,0
1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3.0,0
1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3.0,0
0,0,1,472500.0,0,1,1,5,-8907,-913,1,0,0,1,3.0,0
0,1,2,67500.0,2,2,1,5,-13259,-213,1,0,0,0,4.0,0
0,1,2,67500.0,2,2,1,5,-13259,-213,1,0,0,0,4.0,0
0,1,2,67500.0,2,2,1,5,-13259,-213,1,0,0,0,4.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,1
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,1
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,1
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,3.0,0
0,1,1,270000.0,2,4,1,1,-17110,-370,1,0,0,0,3.0,0
0,1,1,270000.0,2,4,1,1,-17110,-370,1,0,0,0,3.0,0
0,1,1,270000.0,2,4,1,1,-17110,-370,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,3.0,0
1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3.0,0
1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3.0,0
1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3.0,0
1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3.0,0
1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3.0,0
1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3.0,0
1,1,1,166500.0,4,1,1,1,-11782,-705,1,0,0,0,3.0,0
1,1,1,166500.0,4,1,1,1,-11782,-705,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,1,1,-10450,-1218,1,0,1,1,3.0,0
0,1,1,135000.0,4,4,1,1,-10450,-1218,1,0,1,1,3.0,0
0,1,1,157500.0,4,4,1,2,-15760,-1858,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,2,-15760,-1858,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15096,-2862,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15096,-2862,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15096,-2862,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,1,1,-15096,-2862,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
1,0,1,306000.0,4,1,1,1,-9310,-1678,1,0,0,0,3.0,0
0,1,1,202500.0,0,4,1,1,-14335,-856,1,0,0,0,3.0,0
0,1,2,126000.0,4,1,1,1,-12428,-4900,1,0,1,1,4.0,0
0,1,2,126000.0,4,1,1,1,-12428,-4900,1,0,1,1,4.0,0
0,1,2,126000.0,4,1,1,1,-12428,-4900,1,0,1,1,4.0,0
0,1,2,126000.0,4,1,1,1,-12428,-4900,1,0,1,1,4.0,0
1,1,1,306000.0,0,4,1,1,-19201,-1309,1,0,1,0,3.0,0
1,1,1,306000.0,0,4,1,1,-19201,-1309,1,0,1,0,3.0,0
1,1,1,189000.0,0,4,1,2,-16893,-1521,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
1,1,1,270000.0,4,4,1,1,-13207,-1401,1,0,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
0,1,1,225000.0,4,4,1,1,-13788,-640,1,1,0,0,3.0,0
1,1,1,225000.0,4,2,1,1,-13205,-248,1,0,0,0,3.0,0
1,1,1,225000.0,4,2,1,1,-13205,-248,1,0,0,0,3.0,0
1,1,1,225000.0,4,2,1,1,-13205,-248,1,0,0,0,3.0,0
1,1,2,337500.0,4,2,1,1,-12418,-1678,1,0,1,0,4.0,0
1,1,2,337500.0,4,2,1,1,-12418,-1678,1,0,1,0,4.0,0
1,1,2,337500.0,4,2,1,1,-12418,-1678,1,0,1,0,4.0,0
1,1,1,112500.0,4,4,1,1,-15174,-3292,1,1,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-15174,-3292,1,1,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-15174,-3292,1,1,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-15174,-3292,1,1,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-15174,-3292,1,1,0,0,3.0,0
1,1,1,112500.0,4,4,1,1,-15174,-3292,1,1,0,0,3.0,0
0,1,2,202500.0,4,3,1,1,-13483,-5204,1,0,0,1,4.0,0
0,1,2,202500.0,4,3,1,1,-13483,-5204,1,0,0,1,4.0,0
0,1,2,202500.0,4,3,1,1,-13483,-5204,1,0,0,1,4.0,0
0,1,2,202500.0,4,3,1,1,-13483,-5204,1,0,0,1,4.0,0
0,1,1,243000.0,4,1,1,1,-14295,-5966,1,0,0,1,3.0,0
0,1,1,243000.0,4,1,1,1,-14295,-5966,1,0,0,1,3.0,0
0,1,1,243000.0,4,1,1,1,-14295,-5966,1,0,0,1,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,630000.0,4,4,1,1,-17755,-401,1,0,0,0,3.0,0
1,1,1,180000.0,0,4,1,1,-16971,-1375,1,0,0,1,3.0,0
1,1,1,180000.0,0,4,1,1,-16971,-1375,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,112500.0,4,4,1,1,-10406,-2774,1,0,0,1,3.0,0
0,1,1,67500.0,4,1,1,1,-12774,-517,1,0,0,0,3.0,0
1,1,2,157500.0,4,4,1,1,-15021,-6879,1,0,0,0,4.0,0
1,1,2,157500.0,4,4,1,1,-15021,-6879,1,0,0,0,4.0,0
1,1,2,157500.0,4,4,1,1,-15021,-6879,1,0,0,0,4.0,0
1,1,2,157500.0,4,4,1,1,-15021,-6879,1,0,0,0,4.0,0
1,1,2,157500.0,4,4,1,1,-15021,-6879,1,0,0,0,4.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,67500.0,4,4,1,1,-11454,-1678,1,0,1,1,3.0,0
1,1,1,157500.0,0,4,1,1,-11938,-2162,1,0,0,0,3.0,0
1,1,1,157500.0,0,4,1,1,-11938,-2162,1,0,0,0,3.0,0
1,1,1,157500.0,0,4,1,1,-11938,-2162,1,0,0,0,3.0,0
1,1,1,157500.0,0,4,1,1,-11938,-2162,1,0,0,0,3.0,0
1,1,1,157500.0,0,4,1,1,-11938,-2162,1,0,0,0,3.0,0
1,1,1,157500.0,0,4,1,1,-11938,-2162,1,0,0,0,3.0,0
0,1,1,90000.0,4,4,0,1,-8993,-152,1,1,0,0,3.0,0
0,1,1,90000.0,4,4,0,1,-8993,-152,1,1,0,0,3.0,0
0,1,1,90000.0,4,4,0,1,-8993,-152,1,1,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,135000.0,4,4,0,5,-10190,-279,1,0,0,0,3.0,0
0,1,1,157500.0,4,4,0,1,-11961,-2131,1,0,0,0,3.0,0
0,1,2,135000.0,4,4,1,1,-13534,-2557,1,0,0,0,4.0,0
0,1,2,135000.0,4,4,1,1,-13534,-2557,1,0,0,0,4.0,0
0,1,2,135000.0,4,4,1,1,-13534,-2557,1,0,0,0,4.0,0
1,0,2,112500.0,4,4,1,1,-13095,-217,1,0,1,0,4.0,0
1,0,2,112500.0,4,4,1,1,-13095,-217,1,0,1,0,4.0,0
1,0,2,112500.0,4,4,1,1,-13095,-217,1,0,1,0,4.0,0
1,0,2,112500.0,4,4,1,1,-13095,-217,1,0,1,0,4.0,0
1,0,1,76500.0,1,4,1,2,-21583,365243,1,0,1,0,3.0,0
1,0,1,76500.0,1,4,1,2,-21583,365243,1,0,1,0,3.0,0
1,1,2,135000.0,4,1,2,1,-20425,-5453,1,1,1,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
0,0,1,103500.0,4,4,1,1,-11720,-1191,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-11177,-4205,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-11177,-4205,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-11177,-4205,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-11177,-4205,1,0,0,0,3.0,0
1,1,1,225000.0,4,4,1,1,-11177,-4205,1,0,0,0,3.0,0
1,1,1,315000.0,0,4,1,1,-14868,-3013,1,1,0,1,3.0,0
1,1,1,315000.0,0,4,1,1,-14868,-3013,1,1,0,1,3.0,0
1,1,1,315000.0,0,4,1,1,-14868,-3013,1,1,0,1,3.0,0
1,1,1,135000.0,4,1,1,1,-9621,-126,1,0,0,0,3.0,0
1,1,1,135000.0,4,1,1,1,-9621,-126,1,0,0,0,3.0,0
1,1,1,135000.0,4,1,1,1,-9621,-126,1,0,0,0,3.0,0
1,0,2,207000.0,0,4,1,1,-13297,-762,1,0,0,0,4.0,0
1,0,2,207000.0,0,4,1,1,-13297,-762,1,0,0,0,4.0,0
1,0,2,207000.0,0,4,1,1,-13297,-762,1,0,0,0,4.0,0
1,0,2,207000.0,0,4,1,1,-13297,-762,1,0,0,0,4.0,0
1,0,2,207000.0,0,4,1,1,-13297,-762,1,0,0,0,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
1,1,2,180000.0,0,1,1,1,-11719,-2866,1,0,1,1,4.0,0
